date,max_temp,min_temp,mean_temp,mean_rh,events,cloud_cover
2016-11-2,64,55,60,74,Rain,5
2016-11-3,64,55,60,67,Rain,4
2016-11-4,62,51,56,71,Rain,6
2016-11-5,66,53,60,80,Rain,5
2016-11-6,75,59,67,76,Rain,5
2016-11-7,64,53,58,87,Rain,6
2016-11-8,64,53,58,79,Rain,6
2016-11-9,66,59,62,81,NA,5
2016-11-10,69,59,64,76,NA,5
2016-11-11,69,59,64,82,Rain,6
2016-11-12,64,57,60,83,Rain,7
2016-11-13,64,53,60,61,Rain,6
2016-11-14,68,50,59,80,NA,4
2016-11-15,66,62,64,94,Rain,7
2016-11-16,66,59,62,77,Rain,4
2016-11-17,62,51,56,82,Rain,5
2016-11-18,64,51,58,70,Rain,4
2016-11-19,64,59,62,83,Rain,7
2016-11-20,64,59,62,68,NA,6
2016-11-21,64,57,60,71,Rain,4
2016-11-22,66,57,62,77,NA,3
2016-11-23,66,57,62,78,NA,5
2016-11-24,73,57,65,76,NA,6
2016-11-25,68,60,64,88,Rain,6
2016-11-26,71,55,63,75,Rain,2
2016-11-27,69,57,63,72,Rain,5
2016-11-28,64,55,60,67,Rain,5
2016-11-29,64,57,60,73,Rain,7
2016-11-30,68,57,62,68,Rain,7
2016-12-1,69,51,60,80,NA,4
2016-12-2,68,57,62,81,Rain,6
2016-12-3,69,59,64,62,NA,6
2016-12-4,68,59,64,71,NA,6
2016-12-5,73,59,66,75,NA,5
2016-12-6,77,59,68,75,NA,3
2016-12-7,71,60,66,79,Rain,3
2016-12-8,66,60,63,93,Rain,7
2016-12-9,77,60,68,81,NA,6
2016-12-10,71,62,66,88,Rain,6
2016-12-11,66,55,60,69,Rain,5
2016-12-12,66,55,60,72,Rain,6
2016-12-13,66,55,60,62,Rain,5
2016-12-14,66,59,62,72,NA,6
2016-12-15,71,57,64,82,Rain,5
2016-12-16,68,59,64,64,NA,4
2016-12-17,68,57,64,68,NA,6
2016-12-18,71,53,62,75,NA,5
2016-12-19,73,60,66,80,Rain,6
2016-12-20,68,57,62,62,NA,3
2016-12-21,75,51,63,72,NA,2
2016-12-22,77,60,68,77,NA,5
2016-12-23,68,57,62,71,Rain-Hail,5
2016-12-24,68,55,62,70,Rain,5
2016-12-25,69,59,64,71,Rain,7
2016-12-26,69,60,64,68,NA,6
2016-12-27,68,59,64,74,NA,7
2016-12-28,71,59,66,83,Rain,5
2016-12-29,64,59,62,69,Rain,6
2016-12-30,71,53,62,71,NA,4
2016-12-31,71,53,62,71,NA,5
2017-1-1,75,59,67,70,NA,4
2017-1-2,75,62,68,85,Rain,7
2017-1-3,77,66,72,86,Rain,7
2017-1-4,68,60,64,76,Rain,6
2017-1-5,68,57,62,55,NA,6
2017-1-6,69,50,60,65,NA,3
2017-1-7,69,59,64,60,NA,5
2017-1-8,69,60,64,63,NA,6
2017-1-9,73,62,68,68,NA,6
2017-1-10,73,60,66,83,Rain,7
2017-1-11,75,64,70,84,Rain,6
2017-1-12,77,60,68,74,NA,4
2017-1-13,73,60,66,75,Rain,6
2017-1-14,73,60,66,68,NA,4
2017-1-15,77,64,70,82,Rain,7
2017-1-16,71,62,66,68,NA,4
2017-1-17,71,60,66,67,NA,4
2017-1-18,73,62,68,75,NA,5
2017-1-19,69,59,64,76,Rain,6
2017-1-20,68,57,62,61,Rain,2
2017-1-21,71,51,61,75,Rain-Hail,4
2017-1-22,73,62,68,78,Rain,6
2017-1-23,69,59,64,67,Rain,6
2017-1-24,71,60,66,67,NA,5
2017-1-25,71,59,65,78,Rain,5
2017-1-26,69,59,64,65,NA,4
2017-1-27,69,60,64,66,NA,4
2017-1-28,71,60,66,72,NA,4
2017-1-29,73,55,64,79,NA,1
2017-1-30,73,59,66,73,NA,5
2017-1-31,75,64,70,79,Rain,7
2017-2-1,75,60,68,76,NA,4
2017-2-2,77,64,70,73,Rain,4
2017-2-3,75,64,70,80,Rain,7
2017-2-4,73,62,68,70,NA,3
2017-2-5,75,62,68,74,NA,3
2017-2-6,77,57,67,78,NA,4
2017-2-7,80,66,73,79,NA,6
2017-2-8,71,62,68,83,Rain,7
2017-2-9,73,59,66,66,Rain,6
2017-2-10,71,57,64,72,NA,5
2017-2-11,71,60,66,68,NA,4
2017-2-12,75,57,66,79,Rain,5
2017-2-13,80,66,74,83,Rain,7
2017-2-14,66,64,65,95,Rain,7
2017-2-15,75,60,68,77,Rain,7
2017-2-16,68,59,64,92,Rain,7
2017-2-17,69,62,66,92,Rain,7
2017-2-18,78,64,71,86,Rain,6
2017-2-19,80,68,74,84,Rain,6
2017-2-20,77,66,72,75,Rain,6
2017-2-21,77,59,68,70,NA,4
2017-2-22,75,62,68,73,NA,6
2017-2-23,77,59,68,81,Fog,4
2017-2-24,77,62,70,80,NA,5
2017-2-25,75,64,70,79,NA,6
2017-2-26,75,62,68,74,NA,4
2017-2-27,80,59,70,75,NA,4
2017-2-28,77,62,70,79,Rain,6
2017-3-1,75,62,68,83,NA,5
2017-3-2,73,60,68,77,NA,3
2017-3-3,71,59,65,71,NA,5
2017-3-4,75,62,68,75,Rain,4
2017-3-5,71,66,68,76,Rain,6
2017-3-6,73,62,68,66,NA,6
2017-3-7,71,60,66,89,Rain,5
2017-3-8,69,60,64,88,Rain,6
2017-3-9,73,60,66,79,NA,6
2017-3-10,73,66,70,87,Rain,5
2017-3-11,73,66,70,94,Rain,6
2017-3-12,73,66,70,91,Rain,7
2017-3-13,71,62,66,78,Rain,6
2017-3-14,68,60,64,75,Rain,5
2017-3-15,71,53,62,71,NA,1
2017-3-16,73,53,63,72,NA,2
2017-3-17,73,57,65,78,NA,5
2017-3-18,71,62,66,83,NA,4
2017-3-19,73,57,65,78,NA,4
2017-3-20,73,55,64,80,Rain,6
2017-3-21,71,62,66,77,Rain,7
2017-3-22,73,64,68,83,NA,7
2017-3-23,71,62,66,85,Rain,7
2017-3-24,73,59,66,83,NA,5
2017-3-25,73,62,68,83,Rain,4
2017-3-26,75,64,70,84,Rain,5
2017-3-27,75,64,70,91,Rain,6
2017-3-28,78,62,70,87,Rain-Thunderstorm,5
2017-3-29,69,64,66,92,Rain,7
2017-3-30,71,62,66,89,Rain,6
2017-3-31,69,60,64,81,NA,8
2017-4-1,75,57,66,86,NA,2
2017-4-2,75,62,68,91,Rain,7
2017-4-3,75,66,70,92,Fog-Rain,5
2017-4-4,73,60,66,95,Rain,6
2017-4-5,77,62,70,94,Rain,6
2017-4-6,68,60,64,73,Rain,5
2017-4-7,68,59,64,77,Rain,5
2017-4-8,69,53,61,81,NA,5
2017-4-9,68,53,60,80,NA,4
2017-4-10,73,57,65,80,NA,3
2017-4-11,75,60,68,84,NA,5
2017-4-12,69,66,68,92,Rain,5
2017-4-13,68,62,65,91,Rain,6
2017-4-14,71,60,66,87,Rain,4
2017-4-15,68,57,62,84,Rain,3
2017-4-16,69,57,63,82,Rain,4
2017-4-17,66,57,62,83,Rain,4
2017-4-18,68,55,62,81,Rain,4
2017-4-19,66,51,58,83,Fog-Rain,3
2017-4-20,66,57,62,76,Rain,5
2017-4-21,62,51,56,75,NA,7
2017-4-22,68,55,62,79,NA,7
2017-4-23,66,51,58,84,NA,5
2017-4-24,66,57,62,80,Rain,7
2017-4-25,68,51,60,82,NA,2
2017-4-26,68,48,58,86,Fog,4
2017-4-27,71,50,60,86,NA,5
2017-4-28,71,53,62,87,NA,5
2017-4-29,66,60,63,96,Rain,6
2017-4-30,66,55,60,85,Rain,6
2017-5-1,60,46,54,72,Rain,5
2017-5-2,60,44,52,73,NA,NA
2017-5-3,62,42,52,87,Rain,5
2017-5-4,62,57,60,71,Rain,6
2017-5-5,64,51,58,75,Rain,5
2017-5-6,64,46,55,88,Fog,5
2017-5-7,64,46,55,85,Fog,7
2017-5-8,66,51,58,88,NA,5
2017-5-9,69,51,60,86,Rain,6
2017-5-10,68,57,62,88,Rain,5
2017-5-11,66,62,64,91,Rain,6
2017-5-12,66,57,62,92,Rain-Thunderstorm,7
2017-5-13,59,48,54,72,NA,7
2017-5-14,59,42,50,84,NA,7
2017-5-15,62,53,58,76,Rain,7
2017-5-16,62,51,56,77,Rain,7
2017-5-17,68,59,64,94,Rain,6
2017-5-18,64,59,62,80,Rain,7
2017-5-19,60,55,58,72,Rain,7
2017-5-20,60,51,56,73,Rain,5
2017-5-21,57,42,50,62,Rain,5
2017-5-22,57,37,47,77,NA,NA
2017-5-23,60,37,48,78,NA,5
2017-5-24,66,50,58,89,Rain,5
2017-5-25,60,44,52,93,Fog,5
2017-5-26,66,44,55,88,Fog-Rain,5
2017-5-27,64,57,60,96,Fog-Rain,6
2017-5-28,62,55,58,93,Rain,5
2017-5-29,62,53,58,89,Fog-Rain,6
2017-5-30,62,53,58,83,Rain,5
2017-5-31,62,51,56,91,Rain,3
2017-6-1,62,48,55,91,Fog,5
2017-6-2,60,53,56,89,Rain,7
2017-6-3,59,50,54,82,Rain,6
2017-6-4,59,46,52,81,NA,6
2017-6-5,62,48,56,90,Rain,5
2017-6-6,59,42,50,94,Fog-Rain,6
2017-6-7,59,48,54,87,Rain,5
2017-6-8,57,44,50,83,NA,4
2017-6-9,57,42,50,85,Rain,7
2017-6-10,60,51,56,84,Rain,6
2017-6-11,59,46,52,84,Rain,5
2017-6-12,60,50,55,92,Rain,5
2017-6-13,62,50,56,87,Rain,5
2017-6-14,59,55,57,69,Rain,6
2017-6-15,57,46,52,74,NA,6
2017-6-16,60,51,56,85,Rain,6
2017-6-17,57,44,50,97,Fog,4
2017-6-18,60,46,53,92,Fog-Rain,5
2017-6-19,62,50,56,88,NA,5
2017-6-20,64,46,55,86,NA,2
2017-6-21,60,50,55,77,NA,4
2017-6-22,62,57,60,92,Rain,7
2017-6-23,60,55,58,96,Fog-Rain,6
2017-6-24,59,53,56,88,Fog-Rain,7
2017-6-25,62,50,56,83,Rain,4
2017-6-26,57,48,52,78,NA,5
2017-6-27,57,41,49,86,NA,2
2017-6-28,57,42,50,89,Rain,6
2017-6-29,57,44,50,88,Fog,5
2017-6-30,60,41,50,87,Fog-Rain,5
2017-7-1,60,55,58,91,Rain-Hail,7
2017-7-2,59,50,54,94,Fog-Rain,5
2017-7-3,59,50,54,94,Rain,5
2017-7-4,59,46,52,85,Fog,5
2017-7-5,59,51,55,91,Rain,6
2017-7-6,62,50,56,96,Rain-Thunderstorm,6
2017-7-7,59,51,55,93,Rain,6
2017-7-8,60,44,52,90,Fog-Rain,5
2017-7-9,59,48,54,90,Rain,5
2017-7-10,59,51,55,84,Rain,4
2017-7-11,59,48,54,84,Rain,5
2017-7-12,53,44,48,85,Rain,5
2017-7-13,50,41,46,79,Rain,6
2017-7-14,51,44,48,78,Rain,5
2017-7-15,55,41,48,85,NA,2
2017-7-16,59,39,49,83,Rain,5
2017-7-17,60,44,52,77,NA,6
2017-7-18,59,48,54,89,Fog-Rain,5
2017-7-19,62,42,52,92,Fog,5
2017-7-20,62,50,56,92,Rain,5
2017-7-21,59,50,54,87,Rain-Thunderstorm,6
2017-7-22,57,51,54,90,Rain,6
2017-7-23,59,48,54,89,Rain,5
2017-7-24,57,50,54,81,Rain,5
2017-7-25,59,50,54,83,Rain,4
2017-7-26,59,46,54,81,Rain,4
2017-7-27,57,48,52,89,Rain,5
2017-7-28,57,48,52,89,Rain,6
2017-7-29,51,37,44,70,NA,1
2017-7-30,51,35,43,82,NA,NA
2017-7-31,53,35,44,83,Fog,6
2017-8-1,60,46,53,79,NA,6
2017-8-2,59,50,54,90,Rain,6
2017-8-3,57,46,52,81,NA,4
2017-8-4,55,41,48,77,NA,3
2017-8-5,59,39,49,81,NA,5
2017-8-6,60,46,53,84,Rain,7
2017-8-7,64,55,60,88,Fog-Rain,5
2017-8-8,64,55,60,93,Rain,6
2017-8-9,60,55,58,95,Rain,7
2017-8-10,60,50,55,85,Rain,3
2017-8-11,59,48,54,86,Rain,4
2017-8-12,62,55,58,84,Rain,6
2017-8-13,64,50,57,86,Rain,4
2017-8-14,59,50,54,87,Rain,5
2017-8-15,59,46,52,82,Rain,3
2017-8-16,60,48,54,84,NA,5
2017-8-17,60,50,55,86,Rain,6
2017-8-18,60,50,55,93,Fog-Rain,6
2017-8-19,60,51,56,89,Rain,6
2017-8-20,60,50,55,84,Rain,5
2017-8-21,59,50,54,85,Rain,6
2017-8-22,59,44,52,82,NA,5
2017-8-23,60,39,50,82,NA,2
2017-8-24,62,41,52,82,Fog,2
2017-8-25,62,42,52,80,NA,2
2017-8-26,62,46,54,85,Rain,5
2017-8-27,60,51,56,84,Rain,6
2017-8-28,64,55,60,91,Rain,7
2017-8-29,62,51,56,87,NA,5
2017-8-30,59,50,54,94,Rain,6
2017-8-31,62,53,58,89,Rain,6
2017-9-1,62,50,56,87,Rain,6
2017-9-2,60,51,56,88,Rain,6
2017-9-3,59,51,55,78,Rain,6
2017-9-4,60,51,56,79,Rain,5
2017-9-5,62,50,56,75,Rain,6
2017-9-6,NA,NA,NA,NA,NA,NA
